20분전부산대강수량,10분전부산대강수량,현재부산대강수량,10분전신천교강수량,현재신천교강수량,현재세병교수위,30분뒤수위,날짜
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2015-11-04 19:30
1.52,1.50488868,1.49008128,1.4763342,1.46384428,1.4527536,1.49,2016-10-06 2:20
1.01,1.01553099,1.01599549,1.01633265,1.01678779,1.0168332,1,2015-08-16 23:00
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.05,2013-04-14 21:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-01-17 4:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-04-18 23:40
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-10-06 15:30
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-05-01 14:50
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2014-06-04 1:40
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2014-03-01 17:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-07-29 18:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2014-10-06 4:00
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-10-28 18:00
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2014-10-04 6:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-08-16 0:10
1.31,1.30152699,1.29326529,1.28563845,1.27876309,1.27269855,1.31,2016-07-05 10:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.02,2014-02-25 12:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2015-01-22 9:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-06-26 0:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-08-07 2:50
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-03 4:30
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2016-11-23 16:40
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2014-12-25 12:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2015-05-10 17:20
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-02-19 16:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-01-16 16:10
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.13,2013-08-01 4:30
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.08,2015-07-15 4:30
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.12,2016-09-20 21:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-02-15 13:20
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2014-07-09 16:00
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2014-05-10 19:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2016-11-27 9:50
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2013-11-29 15:50
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.98,2013-11-06 8:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2014-12-12 14:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.12,2013-06-06 3:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2014-11-09 17:30
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.07,2015-07-06 1:20
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.94,2014-12-31 16:50
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2014-05-31 7:10
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2016-03-03 16:10
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-21 7:50
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.12,2016-04-23 5:30
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.14,2014-05-13 9:40
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.21,2016-05-12 8:40
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2016-11-25 13:00
1.84,1.83376671,1.83070976,1.8257975,1.81827751,1.80981025,1.8,2015-04-19 22:30
1.35,1.34026255,1.33075405,1.32196145,1.31401665,1.30699475,1.32,2014-09-03 21:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2014-09-08 17:20
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-19 14:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-08-16 13:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-26 16:20
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2014-10-16 12:50
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.1,2015-12-10 2:20
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-03-10 7:20
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-10 18:00
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2014-12-20 14:50
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2014-01-09 5:10
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.16,2015-03-16 7:50
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-03-21 14:10
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2015-10-21 22:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.04,2013-09-08 11:50
1.2,1.1950042,1.1901712,1.1857502,1.1818158,1.178384,1.2,2016-05-02 21:30
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-14 18:50
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-07-27 8:00
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2016-05-18 13:40
1.04,1.04319806,1.04616886,1.04986885,1.05572456,1.06120125,1.03,2015-11-09 3:50
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.06,2016-10-22 10:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.04,2016-09-09 2:50
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.12,2016-02-10 1:00
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-03-24 14:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2015-09-02 20:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2016-08-25 17:00
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2013-03-03 17:50
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-08-26 2:30
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.97,2013-09-27 6:00
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2015-10-18 9:50
0.93,0.93353917,0.93712207,0.94056995,0.94385427,0.94688465,0.93,2015-03-08 14:30
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-22 15:00
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2015-03-28 22:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.08,2014-09-06 9:10
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-02-27 14:30
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-30 3:30
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2014-03-23 16:50
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2013-03-02 1:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-08-07 4:30
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2013-12-13 6:20
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-09 20:20
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-08-30 8:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2016-08-24 14:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2015-09-03 19:10
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.99,2014-12-28 22:00
1.25,1.24342365,1.23703215,1.23115395,1.22588275,1.22125425,1.24,2015-05-13 22:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-08-15 21:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2015-02-13 12:50
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2014-07-16 14:20
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.07,2016-10-21 7:00
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2016-12-13 14:20
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2015-05-21 8:30
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2014-06-14 18:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2015-08-11 3:20
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-03-16 12:40
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2016-09-09 5:10
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2013-10-12 1:30
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2015-07-03 13:00
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.16,2016-07-06 18:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2015-11-21 2:50
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2016-03-01 22:40
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.97,2013-12-08 11:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-04-29 10:30
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-11-06 19:50
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-10-07 3:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2016-12-04 23:00
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2013-10-30 6:20
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.09,2013-04-28 15:40
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.04,2014-05-10 21:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-11-04 1:00
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.09,2016-03-26 16:10
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-08-28 22:20
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2013-07-28 16:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2016-08-08 7:10
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.05,2014-07-10 9:10
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.99,2015-01-20 22:10
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.16,2013-06-20 10:50
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2016-10-19 1:50
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.12,2016-04-15 0:10
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2014-03-16 6:10
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-24 16:20
0.92,0.92385528,0.92774988,0.9314892,0.93504088,0.9383106,0.92,2015-03-06 22:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2016-12-18 2:50
1.2,1.1950042,1.1901712,1.1857502,1.1818158,1.178384,1.19,2016-02-19 19:50
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.95,2014-01-27 23:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2015-08-18 3:00
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2014-11-11 19:20
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2013-03-07 19:50
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1,2015-01-24 11:20
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2015-07-28 4:30
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.04,2016-10-25 22:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2015-04-08 4:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-03-01 15:20
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2013-06-24 20:10
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2013-08-16 18:20
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.09,2014-07-20 6:30
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2016-03-03 18:50
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2014-06-06 2:10
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.2,2016-07-06 11:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.07,2013-08-02 12:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2015-05-29 14:00
1.11,1.11165874,1.11267604,1.1137164,1.11363099,1.11299115,1.13,2016-04-27 0:40
1.2,1.1950042,1.1901712,1.1857502,1.1818158,1.178384,1.19,2015-06-10 4:30
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2014-11-01 6:40
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.13,2015-05-09 22:50
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.14,2015-11-08 14:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2014-02-23 4:30
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2016-11-24 20:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-12-03 1:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-04-10 12:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.03,2015-11-01 1:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2016-04-01 10:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2016-05-09 9:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-08-06 9:20
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2013-05-03 0:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2016-12-31 16:50
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2016-12-04 1:20
1.26,1.25310754,1.24640434,1.2402347,1.23469614,1.2298283,1.26,2015-04-05 14:20
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2016-10-19 15:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2014-01-29 16:00
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-24 20:20
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.11,2014-11-08 7:30
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.97,2013-12-15 14:30
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.12,2015-05-28 9:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-03-17 10:20
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2016-08-25 18:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2014-07-22 5:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.09,2016-09-11 15:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2014-10-02 11:30
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.13,2014-08-24 14:30
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-03-03 19:10
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-13 15:10
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2015-03-25 9:50
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2014-06-17 12:00
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2015-11-18 5:40
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.2,2015-05-23 4:00
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2013-10-03 11:50
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2015-02-02 13:40
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.07,2015-07-02 21:30
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2015-09-14 9:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2014-06-20 8:40
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2014-07-14 23:20
0.99,1.00236031,1.01164996,1.01619425,1.01887401,1.0206371,0.98,2015-02-16 3:50
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-31 13:20
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2014-08-10 14:20
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-28 13:20
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2014-11-01 9:50
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-11-23 21:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2015-06-20 13:00
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-02-10 5:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-02-18 0:40
0.99,0.99678216,1.00982616,1.0233833,1.03207696,1.0387058,0.98,2014-11-30 20:20
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2014-07-21 15:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2014-04-21 18:00
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2014-03-01 13:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-09-21 0:20
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2013-08-31 16:50
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-08-30 8:40
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2014-08-01 6:00
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2013-06-04 9:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.09,2013-08-01 21:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-01-23 21:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2015-11-13 8:00
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2015-12-01 21:40
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-14 8:00
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-21 18:50
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.16,2014-05-13 11:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2016-03-23 19:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2016-03-19 8:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-13 13:50
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2014-01-01 4:50
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2014-04-06 8:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2014-06-27 19:10
1.34,1.33057866,1.32138186,1.3128807,1.30520326,1.2984207,1.22,2013-11-25 5:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.11,2014-06-13 10:20
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2015-05-24 7:50
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1.03,2014-09-19 20:40
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-12-06 5:40
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.21,2015-04-09 8:20
1.03,1.03551772,1.04731492,1.0597063,1.06733052,1.073002,1.03,2015-03-31 20:00
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2013-01-02 15:10
1.23,1.22405587,1.21828777,1.21299245,1.20825597,1.20410615,1.16,2013-10-08 14:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.07,2014-07-31 16:20
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-16 19:20
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2015-11-13 1:50
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2013-01-24 19:20
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.14,2016-02-26 19:20
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,1.02,2015-09-16 11:00
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.15,2013-06-01 16:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.01,2014-10-10 8:20
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2016-10-23 9:30
1.01,1.01553099,1.01599549,1.01633265,1.01678779,1.0168332,1.01,2014-01-25 13:30
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-04-21 6:40
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-10-04 13:20
1.2,1.1950042,1.1901712,1.1857502,1.1818158,1.178384,1.19,2016-02-05 16:50
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2015-08-11 13:00
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.16,2015-04-30 22:00
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2014-02-03 18:30
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-21 22:20
1.04,1.05362406,1.05190386,1.0498083,1.04808076,1.04526765,1.04,2013-04-17 3:20
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2014-10-08 3:00
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2015-04-21 21:50
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2014-05-15 17:10
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-31 2:10
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.97,2013-12-26 18:10
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.99,2015-01-16 21:50
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2015-10-09 3:50
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2015-07-21 5:50
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-24 21:00
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.95,2014-02-10 17:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2016-10-14 14:50
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-27 13:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-04-08 8:00
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2013-09-08 6:00
1.25,1.24342365,1.23703215,1.23115395,1.22588275,1.22125425,1.25,2015-12-07 14:50
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2014-12-16 9:00
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2013-12-21 3:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.06,2015-11-09 23:10
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2016-07-10 15:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2015-11-29 5:00
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-11 9:20
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-12-07 19:10
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.02,2015-11-26 23:00
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2015-12-09 1:40
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-04-21 3:10
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-04-12 21:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2016-08-19 3:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.04,2015-06-16 14:40
1.87,1.84382483,1.81810793,1.79416045,1.77231293,1.75284535,1.74,2014-08-04 4:10
0.94,0.94322306,0.94649426,0.9496507,0.95266766,0.9554587,0.95,2014-12-20 20:30
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2014-04-30 4:50
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2013-04-16 0:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2014-08-01 17:20
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2016-12-21 5:20
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2015-11-05 2:00
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2015-07-14 16:10
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.13,2013-06-03 19:00
1.23,1.22405587,1.21828777,1.21299245,1.20825597,1.20410615,1.22,2015-04-30 3:20
